['18306.54'],['17617320.0'],['0.058944646']
['19287.234'],['20224560.0'],['0.06783656']
['18669.008'],['19230960.0'],['0.065485716']
['20624.258'],['19092282.0'],['0.064904705']
['21503.123'],['18854092.0'],['0.06640078']
['21454.674'],['20552104.0'],['0.06714184']
['22116.568'],['17635166.0'],['0.059354104']
['22219.818'],['16762838.0'],['0.054358333']
['22211.637'],['16395156.0'],['0.055385426']
['20990.52'],['18914894.0'],['0.06232643']
['22496.203'],['21335524.0'],['0.07006856']
['22811.885'],['20583542.0'],['0.06874876']
['22046.45'],['19674176.0'],['0.06622299']
['21279.705'],['20919106.0'],['0.06976437']
['24263.592'],['19697798.0'],['0.06645946']
['24583.953'],['17534136.0'],['0.058480706']
['24296.752'],['19968860.0'],['0.06640078']
['23320.512'],['21897432.0'],['0.070321865']
['21230.629'],['20430792.0'],['0.06996859']
['18593.027'],['18817382.0'],['0.061534204']
['20562.123'],['17717562.0'],['0.061371613']
['20356.28'],['18598450.0'],['0.06539058']
['21324.332'],['19736030.0'],['0.065101095']
['23026.994'],['19736030.0'],['16415887.0']
