['392.43948'],['2041006.0'],['0.015025009']
['2094.458'],['6244101.5'],['0.025848426']
['7335.1255'],['7642206.0'],['0.028311668']
['6277.8564'],['4488987.0'],['0.02102054']
['5826.796'],['5174618.5'],['0.023388077']
['6785.7017'],['3297741.0'],['0.016203215']
['4798.1543'],['190549.12'],['0.008134721']
['497.46164'],['764439.1'],['0.009441128']
['1241.1407'],['1950701.8'],['0.012651169']
['2312.8643'],['2730338.8'],['0.014209589']
['2146.4673'],['618589.06'],['0.009601141']
['901.80304'],['409791.2'],['0.008134721']
['562.86676'],['63620.164'],['0.007800754']
['834.78735'],['1132468.2'],['0.010390355']
['983.7581'],['314126.7'],['0.008630129']
['392.43948'],['261675.28'],['0.008630129']
['782.97504'],['583953.1'],['0.010076835']
['1054.9941'],['1778080.1'],['0.012063767']
['1016.0387'],['20403.666'],['0.0077']
['543.4587'],['20403.666'],['0.0077']
['511.6331'],['22624.482'],['0.0077']
['388.86365'],['20403.666'],['0.0077']
['244.9842'],['21058.092'],['0.0077']
['369.17834'],['21058.092'],['163116.38']
