['9569.085'],['2347354.0'],['0.017143777']
['9362.356'],['5561366.0'],['0.04615868']
['11426.22'],['5029417.5'],['0.041295417']
['10488.083'],['2336490.2'],['0.03127164']
['8571.336'],['1902798.1'],['0.028450327']
['3751.7622'],['2313654.0'],['0.03761477']
['4134.427'],['1072510.2'],['0.02300502']
['1760.2771'],['916682.8'],['0.023357546']
['2740.0452'],['1173037.4'],['0.02393945']
['3227.8416'],['1282905.8'],['0.028450327']
['4394.0034'],['1379929.5'],['0.023474488']
['2367.832'],['1418369.0'],['0.023240319']
['1720.3734'],['1194286.1'],['0.025419688']
['3359.094'],['1369661.2'],['0.02696162']
['3698.1423'],['2730606.2'],['0.027924698']
['3181.224'],['1888136.0'],['0.027499365']
['3688.1426'],['1361936.4'],['0.024285221']
['3028.6582'],['1003535.8'],['0.022768587']
['1003.2799'],['2002572.8'],['0.027499365']
['1413.6372'],['1691075.6'],['0.024969235']
['2666.3313'],['1992345.8'],['0.024969235']
['2926.0444'],['1596290.5'],['0.024054984']
['1970.994'],['1028882.7'],['0.022052472']
['1305.7484'],['1028882.7'],['5155950.0']
