['60610.82'],['28720262.0'],['0.1001814']
['60541.7'],['25352298.0'],['0.08430355']
['46369.707'],['25633798.0'],['0.09686092']
['55165.95'],['25015438.0'],['0.089530185']
['57045.902'],['25078472.0'],['0.089153044']
['57138.69'],['25643206.0'],['0.07579299']
['60951.07'],['24276664.0'],['0.0710814']
['51550.2'],['25716558.0'],['0.07456072']
['56628.39'],['25001806.0'],['0.07316706']
['56391.625'],['26349242.0'],['0.075937055']
['56785.88'],['26276192.0'],['0.070175864']
['49869.805'],['21561218.0'],['0.05866743']
['48901.13'],['25808488.0'],['0.07940744']
['57604.746'],['24776180.0'],['0.07130669']
['58211.54'],['24998890.0'],['0.07062952']
['57168.344'],['25731392.0'],['0.074997224']
['56876.04'],['23993024.0'],['0.06467263']
['57135.344'],['23710842.0'],['0.07309323']
['49356.37'],['22801096.0'],['0.062433086']
['47702.062'],['24384390.0'],['0.076511405']
['52297.96'],['23495692.0'],['0.063477784']
['54114.59'],['24940334.0'],['0.07870839']
['59437.812'],['24318586.0'],['0.06387733']
['56311.695'],['24318586.0'],['25348730.0']
