['4159.0044'],['17863476.0'],['0.041871104']
['8098.1772'],['17180304.0'],['0.039591204']
['4285.2983'],['5594711.5'],['0.03650211']
['4360.5854'],['12930291.0'],['0.033958796']
['4460.3066'],['16803640.0'],['0.03971181']
['6100.522'],['12113642.0'],['0.03307994']
['4900.909'],['9166841.0'],['0.02811511']
['2713.9377'],['14520722.0'],['0.040657286']
['6249.5547'],['15428717.0'],['0.03971181']
['6227.605'],['15240396.0'],['0.037561122']
['5747.543'],['16429393.0'],['0.041051067']
['4133.1133'],['17448956.0'],['0.04214272']
['5375.633'],['16072340.0'],['0.041649844']
['5905.8955'],['14940119.0'],['0.03783703']
['6156.532'],['13271145.0'],['0.036233097']
['3490.4517'],['9982182.0'],['0.031076405']
['2999.3943'],['11012290.0'],['0.029842371']
['3639.8901'],['12968562.0'],['0.035566755']
['2167.072'],['11497547.0'],['0.03426589']
['2790.9307'],['6382025.0'],['0.0253354']
['4245.7275'],['13501663.0'],['0.037561122']
['5083.9634'],['10179319.0'],['0.031531326']
['5451.0366'],['8685653.0'],['0.027689708']
['3176.5535'],['8685653.0'],['4147408.0']
