['38262.99'],['7065015.0'],['0.15335119']
['40010.133'],['7065015.0'],['0.11743177']
['39364.35'],['7065015.0'],['0.10588721']
['38210.496'],['7065015.0'],['0.103199944']
['38634.406'],['7065015.0'],['0.10553243']
['38358.93'],['7065015.0'],['0.11948277']
['38990.465'],['7065015.0'],['0.11604119']
['39585.637'],['7065015.0'],['0.1044616']
['38251.824'],['7065015.0'],['0.10307908']
['37932.01'],['7065015.0'],['0.098458156']
['38262.332'],['7065015.0'],['0.11506748']
['39287.125'],['7065015.0'],['0.112482004']
['39603.195'],['7065015.0'],['0.108571604']
['39032.16'],['7065015.0'],['0.105295315']
['39106.3'],['7065015.0'],['0.12255786']
['38689.363'],['7065015.0'],['0.11647105']
['39376.117'],['7065015.0'],['0.10505772']
['39584.29'],['7065015.0'],['0.11636375']
['39104.63'],['7065015.0'],['0.11932647']
['38885.56'],['7065015.0'],['0.1101182']
['38961.8'],['7065015.0'],['0.10647612']
['38268.24'],['7065015.0'],['0.121950544']
['38660.883'],['7065015.0'],['0.11657824']
['39189.26'],['7065015.0'],['0.11657824']
