['26177.672'],['16062277.0'],['0.074271806']
['35225.082'],['13691802.0'],['0.07299507']
['30107.771'],['15515374.0'],['0.075709246']
['29394.129'],['16027269.0'],['0.06619091']
['29047.553'],['15253791.0'],['0.07585179']
['29242.674'],['16058643.0'],['0.07260884']
['31039.762'],['15730039.0'],['0.074489735']
['30637.43'],['14454639.0'],['0.075786054']
['31180.059'],['16027425.0'],['0.0724785']
['31092.725'],['15090656.0'],['0.07482418']
['32565.906'],['11662774.0'],['0.06593739']
['28346.145'],['10270740.0'],['0.056757595']
['27777.738'],['11917575.0'],['0.06006728']
['26066.379'],['11084954.0'],['0.05860902']
['26423.486'],['9723604.0'],['0.05013552']
['27249.43'],['10753867.0'],['0.054112487']
['27531.668'],['13539678.0'],['0.06250341']
['27509.385'],['11742266.0'],['0.05428382']
['28987.162'],['12287191.0'],['0.06049001']
['28144.584'],['10971561.0'],['0.055460583']
['29041.979'],['8223444.5'],['0.041396238']
['27004.375'],['11139407.0'],['0.049561933']
['27269.855'],['11750502.0'],['0.048980717']
['28610.895'],['11750502.0'],['8579992.0']
