['38337.113'],['24524770.0'],['0.0744146']
['57122.27'],['19035368.0'],['0.04931864']
['46707.953'],['19275280.0'],['0.04804492']
['40055.76'],['16023534.0'],['0.042401552']
['40147.59'],['19689934.0'],['0.04980942']
['42406.977'],['21045338.0'],['0.054579128']
['43703.12'],['23828682.0'],['0.058091633']
['44692.246'],['18363894.0'],['0.04882532']
['43488.586'],['17589610.0'],['0.04566535']
['42221.023'],['19812778.0'],['0.0505755']
['44775.785'],['21430668.0'],['0.053846005']
['42051.426'],['19638556.0'],['0.050018966']
['45421.15'],['15928255.0'],['0.042099595']
['39320.71'],['15830581.0'],['0.04262743']
['39965.586'],['14509865.0'],['0.039264493']
['39807.03'],['18337332.0'],['0.04595687']
['39520.758'],['13667979.0'],['0.038953412']
['39902.793'],['16389090.0'],['0.04179677']
['41815.457'],['14893143.0'],['0.0388755']
['38850.496'],['15556277.0'],['0.041188445']
['36484.207'],['15676025.0'],['0.04134086']
['35969.926'],['14050702.0'],['0.039031267']
['40775.07'],['18780602.0'],['0.046464976']
['38890.586'],['18780602.0'],['16979830.0']
