['40740.164'],['30234688.0'],['0.12027374']
['47489.2'],['22860692.0'],['0.074838296']
['40192.418'],['22547928.0'],['0.07095581']
['39267.883'],['20008264.0'],['0.06479219']
['36319.73'],['20739182.0'],['0.06705195']
['36728.54'],['23211664.0'],['0.075788185']
['39408.24'],['21895648.0'],['0.0690744']
['40723.92'],['23118360.0'],['0.07349125']
['38851.504'],['23037872.0'],['0.07598837']
['40205.523'],['25521750.0'],['0.085526824']
['41513.926'],['23947310.0'],['0.077742994']
['40453.37'],['24417478.0'],['0.07834583']
['41422.723'],['22877404.0'],['0.071700305']
['41936.086'],['22851176.0'],['0.07349125']
['40638.94'],['24346912.0'],['0.07759239']
['41690.137'],['25566926.0'],['0.07568812']
['39632.6'],['24710206.0'],['0.08066253']
['42185.97'],['24452832.0'],['0.07794387']
['43600.086'],['25164654.0'],['0.078597195']
['39783.67'],['26589072.0'],['0.08182434']
['40587.04'],['27334776.0'],['0.08700395']
['41793.082'],['24746512.0'],['0.079704516']
['44098.867'],['25269948.0'],['0.08197605']
['43237.93'],['25269948.0'],['28401810.0']
