['5873.2007'],['57908744.0'],['0.09934324']
['84529.9'],['31073034.0'],['0.07228004']
['40334.707'],['43186188.0'],['0.09224034']
['62151.79'],['51098530.0'],['0.1016486']
['71378.68'],['47588388.0'],['0.09995868']
['64257.105'],['47850740.0'],['0.10179089']
['71760.25'],['48223184.0'],['0.10201554']
['59053.88'],['48470172.0'],['0.09986162']
['67042.17'],['47276228.0'],['0.09873898']
['61846.75'],['43373330.0'],['0.09073549']
['61820.836'],['50032388.0'],['0.09972259']
['58512.39'],['45433104.0'],['0.0950045']
['57450.457'],['51266760.0'],['0.101125315']
['70896.664'],['54900720.0'],['0.101912394']
['71885.484'],['52960690.0'],['0.10225058']
['65281.57'],['49070140.0'],['0.09928309']
['64888.887'],['50821936.0'],['0.09859589']
['68071.625'],['45723430.0'],['0.09113391']
['61742.293'],['52472852.0'],['0.099996984']
['63295.734'],['49907656.0'],['0.09490056']
['67426.6'],['42073500.0'],['0.085531615']
['65433.57'],['37882844.0'],['0.0753374']
['54956.855'],['17764098.0'],['0.045223102']
['14828.058'],['17764098.0'],['6756855.0']
