['4412.9995'],['45547024.0'],['0.120302856']
['7013.253'],['105574180.0'],['0.30966157']
['15451.891'],['132512980.0'],['0.36634144']
['37775.215'],['137155890.0'],['0.3739007']
['41154.68'],['139401300.0'],['0.37654635']
['41130.207'],['92393710.0'],['0.23866771']
['31029.422'],['72351144.0'],['0.183348']
['12575.645'],['143377060.0'],['0.38049462']
['43538.11'],['144580050.0'],['0.3791677']
['43684.816'],['64246212.0'],['0.17797263']
['31205.97'],['33794364.0'],['0.091630176']
['6508.1543'],['59987876.0'],['0.17250912']
['9221.651'],['68107144.0'],['0.20246875']
['12837.719'],['69190136.0'],['0.20258528']
['21182.398'],['66006670.0'],['0.21187186']
['15576.204'],['64187720.0'],['0.20130087']
['12706.792'],['35084452.0'],['0.09475168']
['14211.284'],['26873164.0'],['0.07262339']
['5778.9253'],['34402760.0'],['0.08864539']
['6966.0596'],['52175170.0'],['0.13445242']
['12940.874'],['67630720.0'],['0.16942117']
['22872.36'],['10192865.0'],['0.036543712']
['10757.287'],['6591455.5'],['0.020626817']
['6272.761'],['6591455.5'],['2428573.5']
