['58912.43'],['37780748.0'],['0.15336594']
['73823.14'],['35476244.0'],['0.16624625']
['65390.598'],['43604256.0'],['0.1943007']
['65310.152'],['30570278.0'],['0.13752066']
['64936.258'],['33347246.0'],['0.15743364']
['64617.84'],['32925496.0'],['0.1474468']
['63460.69'],['44062468.0'],['0.1847666']
['66755.48'],['39061896.0'],['0.16513108']
['61635.508'],['35581870.0'],['0.15231575']
['64299.734'],['39420036.0'],['0.15660289']
['61932.516'],['38456516.0'],['0.14627323']
['60514.727'],['39326200.0'],['0.15210535']
['59676.26'],['28241950.0'],['0.1273414']
['61838.113'],['24094434.0'],['0.09634396']
['60861.434'],['34751852.0'],['0.14573859']
['60777.496'],['28236828.0'],['0.10820926']
['60730.45'],['26509268.0'],['0.106801696']
['62007.5'],['32239370.0'],['0.1275654']
['59361.133'],['32554550.0'],['0.12879522']
['59593.543'],['24171346.0'],['0.095260926']
['56939.863'],['28052386.0'],['0.11159264']
['59573.324'],['27149414.0'],['0.104209654']
['61814.973'],['29302652.0'],['0.11988162']
['60170.24'],['29302652.0'],['34786110.0']
