['1353.6934'],['836519.1'],['0.014284991']
['1074.8723'],['849754.94'],['0.014933923']
['642.72205'],['798226.56'],['0.014693646']
['1475.3226'],['1095485.4'],['0.016585702']
['1473.4813'],['660324.5'],['0.013780963']
['1313.1199'],['1141403.5'],['0.01644342']
['1494.2688'],['465814.25'],['0.012907415']
['1136.1119'],['1133924.2'],['0.016514756']
['1489.0117'],['1055449.9'],['0.0156329']
['1610.076'],['851476.0'],['0.014531416']
['1490.4216'],['422051.78'],['0.01317391']
['1308.9539'],['559916.2'],['0.012907415']
['641.7041'],['1036043.94'],['0.015403526']
['1606.004'],['1118565.9'],['0.016371697']
['1578.304'],['1112698.4'],['0.017139446']
['1619.1073'],['847411.5'],['0.014693646']
['1531.2847'],['620938.44'],['0.013695501']
['1566.3422'],['825888.1'],['0.015248607']
['1121.3643'],['68754.99'],['0.011803001']
['749.6801'],['496380.16'],['0.013436598']
['1627.2183'],['614564.6'],['0.014284991']
['1424.7537'],['614564.6'],['0.014284991']
['1424.7537'],['614564.6'],['0.014284991']
['1424.7537'],['614564.6'],['922795.4']
