['54607.246'],['42943400.0'],['0.1548324']
['63038.41'],['37762336.0'],['0.13684793']
['46201.11'],['33706932.0'],['0.1113957']
['45096.355'],['25667122.0'],['0.09464258']
['43244.344'],['25520430.0'],['0.093247004']
['45090.703'],['34461132.0'],['0.13097574']
['47036.383'],['36081590.0'],['0.12640536']
['47534.848'],['24275818.0'],['0.08405117']
['49025.375'],['27840852.0'],['0.09877624']
['51399.184'],['26523882.0'],['0.1008961']
['51397.4'],['37233320.0'],['0.1332334']
['62847.043'],['39609380.0'],['0.13449164']
['54887.848'],['33730116.0'],['0.11559361']
['53023.67'],['29985832.0'],['0.10349988']
['55009.812'],['33465598.0'],['0.11705482']
['53069.227'],['30193544.0'],['0.113248184']
['57642.816'],['33604876.0'],['0.12023501']
['57767.785'],['35718140.0'],['0.11624253']
['58803.086'],['35922264.0'],['0.12236595']
['60353.18'],['31316224.0'],['0.11075296']
['61602.875'],['32167780.0'],['0.107471846']
['59670.543'],['35922380.0'],['0.12310559']
['59318.914'],['27795806.0'],['0.09440968']
['55605.324'],['27795806.0'],['23103894.0']
