['61557.85'],['10434200.0'],['0.04319379']
['27091.736'],['7410028.0'],['0.054954894']
['66071.46'],['8132541.5'],['0.055289898']
['64564.832'],['10459163.0'],['0.06471305']
['65426.55'],['11796873.0'],['0.06001104']
['70248.805'],['9487275.0'],['0.06082911']
['67048.96'],['11204085.0'],['0.06358757']
['67879.25'],['11338977.0'],['0.062860854']
['63522.17'],['12785462.0'],['0.051833324']
['18355.34'],['14809141.0'],['0.055457216']
['20763.871'],['13652076.0'],['0.05411527']
['18617.523'],['12696676.0'],['0.049529642']
['18089.373'],['13795001.0'],['0.060584016']
['29279.166'],['12213865.0'],['0.05268103']
['22276.555'],['14997559.0'],['0.057704218']
['17282.668'],['11925731.0'],['0.048326645']
['18394.059'],['13439594.0'],['0.051918227']
['18821.305'],['10548048.0'],['0.04755024']
['20066.717'],['12874697.0'],['0.05587499']
['16452.244'],['11824734.0'],['0.050470788']
['17530.85'],['14491027.0'],['0.059600864']
['19106.037'],['15955082.0'],['0.061969258']
['19616.064'],['11718499.0'],['0.05166343']
['17403.025'],['11718499.0'],['5802452.5']
