['22177.602'],['9438481.0'],['0.057784077']
['22883.654'],['6503275.5'],['0.059242923']
['18568.604'],['7068193.5'],['0.058983088']
['22924.234'],['8283419.5'],['0.052326225']
['22597.793'],['8157186.5'],['0.056648053']
['23061.133'],['7995116.0'],['0.057717763']
['23016.346'],['5983040.0'],['0.05627976']
['17962.967'],['8583508.0'],['0.054446004']
['23113.611'],['8749035.0'],['0.052370835']
['22872.75'],['7407814.5'],['0.058631327']
['22704.65'],['8106615.0'],['0.057717763']
['18602.363'],['8007935.0'],['0.058445703']
['15315.156'],['6853486.5'],['0.058685023']
['21640.84'],['8465128.0'],['0.052768644']
['22516.168'],['8627475.0'],['0.054245207']
['22796.512'],['7240667.5'],['0.059212953']
['22686.172'],['9087859.0'],['0.055332758']
['22909.857'],['7895829.0'],['0.058795586']
['21085.195'],['7957024.0'],['0.057167657']
['16386.514'],['8725627.0'],['0.056898266']
['23024.531'],['8958229.0'],['0.053029988']
['22549.43'],['8638446.0'],['0.054041717']
['23121.979'],['9573892.0'],['0.040945925']
['22847.117'],['9573892.0'],['6467748.0']
