['116451.516'],['101673230.0'],['0.481773']
['128219.93'],['88834380.0'],['0.4682569']
['100700.91'],['85571030.0'],['0.56708646']
['121301.695'],['98585910.0'],['0.62858814']
['120274.67'],['89058264.0'],['0.57147056']
['122170.63'],['86946790.0'],['0.5239423']
['127049.664'],['85833580.0'],['0.4449007']
['110605.41'],['80248400.0'],['0.30503207']
['107753.88'],['70406880.0'],['0.28632334']
['100049.88'],['53611540.0'],['0.24649245']
['106505.65'],['47561372.0'],['0.21882416']
['96511.94'],['58343644.0'],['0.24805944']
['91744.64'],['47847660.0'],['0.21025074']
['102200.72'],['48114284.0'],['0.20512983']
['108168.86'],['44144690.0'],['0.21061072']
['107267.7'],['49994576.0'],['0.21340373']
['109398.75'],['47695940.0'],['0.21692482']
['115957.67'],['44069524.0'],['0.18942757']
['101196.86'],['38856772.0'],['0.1676693']
['96524.516'],['43251504.0'],['0.18499686']
['101333.6'],['40493564.0'],['0.1873878']
['104916.016'],['37875852.0'],['0.16784418']
['106638.375'],['28541590.0'],['0.12631093']
['92873.17'],['28541590.0'],['36015870.0']
