['24518.08'],['9994488.0'],['0.038427804']
['27181.133'],['9271554.0'],['0.036965027']
['22184.941'],['8963248.0'],['0.03238729']
['22190.516'],['10179890.0'],['0.034642134']
['21603.45'],['8678942.0'],['0.031605903']
['20923.955'],['9238545.0'],['0.036063626']
['22280.79'],['9158114.0'],['0.038096488']
['23205.459'],['8987753.0'],['0.034045793']
['23702.838'],['8830714.0'],['0.03401086']
['21622.412'],['8646509.0'],['0.03492438']
['23850.525'],['8965218.0'],['0.03624311']
['22168.781'],['9482180.0'],['0.03624311']
['21849.37'],['8558304.0'],['0.033142783']
['22314.777'],['9012131.0'],['0.03574156']
['21945.264'],['8903630.0'],['0.0326611']
['21708.293'],['8735825.0'],['0.033246417']
['22936.21'],['9687351.0'],['0.037291955']
['23832.207'],['9364507.0'],['0.0349951']
['23698.951'],['9558619.0'],['0.03857546']
['23150.4'],['9189228.0'],['0.03467736']
['23020.785'],['9067652.0'],['0.03517219']
['22076.262'],['8899645.0'],['0.03096695']
['22430.656'],['9234247.0'],['0.03436092']
['22257.385'],['9234247.0'],['8605121.0']
