['84771.98'],['40551456.0'],['0.2092455']
['97986.03'],['59312900.0'],['0.26731968']
['119751.25'],['50916096.0'],['0.2498648']
['109519.95'],['54088344.0'],['0.26875216']
['108506.72'],['54933884.0'],['0.26875216']
['107284.46'],['55563990.0'],['0.26553997']
['112801.53'],['64557684.0'],['0.28389618']
['119123.66'],['57062390.0'],['0.27313027']
['116722.22'],['54302316.0'],['0.26302552']
['112321.24'],['49577184.0'],['0.24472868']
['120207.93'],['63706850.0'],['0.26959953']
['122699.19'],['59346510.0'],['0.2580291']
['125001.9'],['63559990.0'],['0.26449004']
['119941.16'],['58621390.0'],['0.23854932']
['118376.914'],['55469948.0'],['0.22376151']
['118649.46'],['66481612.0'],['0.25384793']
['120417.734'],['62589690.0'],['0.24952434']
['116460.73'],['67367410.0'],['0.2644079']
['119597.76'],['64759910.0'],['0.2589357']
['125934.875'],['62341500.0'],['0.25358438']
['119104.93'],['72326870.0'],['0.27611148']
['119474.23'],['65250150.0'],['0.25912425']
['117672.96'],['51710940.0'],['0.20127307']
['109569.8'],['51710940.0'],['40378280.0']
