86627.586,38540812,0.09564935
96061.92,41230548,0.09737931
93913.81,33562724,0.06618617
90970.28,25442720,0.056057647
93496.93,27742482,0.059026003
89719.04,30870372,0.06665176
88316.93,28028448,0.056370385
92949.72,34504600,0.068434864
96244.05,30902424,0.0643998
94115.18,30828910,0.06533214
96227.625,30957898,0.06478836
90125.19,36193972,0.06998322
93595.086,30330438,0.06245526
91345.03,29860468,0.064477526
88105.62,29001786,0.06191027
89438.05,33161266,0.06928672
89275.695,31848284,0.06727227
89296.93,32251578,0.06603094
92570.75,31347338,0.065254465
88945.29,43142696,0.088540636
88285.98,35034548,0.06641898
91024.54,38718590,0.07976512
91865.36,35575052,0.072533496
91136.164,29663004,0.059494127
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
4693910.5,,
