21302.764,13252994,0.051448792
25023.273,17062926,0.06124447
22308.967,9622525,0.039284315
21578.088,10309262,0.04066652
21469.49,9884354,0.037315387
21502.781,11673334,0.043952554
20664.932,10362658,0.039080873
23125.955,10350723,0.041752387
21380.787,10471463,0.039335225
22298.738,10211477,0.038675018
22432.264,11195785,0.04284773
22890.383,10869865,0.042377137
22308.967,9398931,0.03726533
21452.611,9093735,0.037917737
22205.293,9188558,0.038321022
22778.207,9711339,0.038220074
22505.934,11370787,0.0440054
22773.8,9676178,0.0395391
27992.156,10876381,0.042690672
23006.129,9759095,0.03923342
21182.02,9819612,0.040101506
21956.588,11534656,0.043794144
21429.947,9800970,0.03974331
21536.082,9411247,0.04087262
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
5712384.5,,
