2137.4387,7726211.5,0.032174118
10615.805,9047918,0.03462832
12785.142,7716317.5,0.033282217
11497.102,8989213,0.037914336
9335.516,9084937,0.03589843
7343.6094,6196172,0.028017908
7911.664,7912597,0.033282217
9712.164,7071435,0.02860243
6646.2783,5404076,0.02252504
8632.342,7060831.5,0.028165422
7803.521,5897452,0.025448468
10296.907,7408640.5,0.028384957
11638.42,6532787,0.025366548
7802.5845,7456852.5,0.02726643
7809.134,7409067.5,0.027794907
8872.736,7284750,0.026333671
9195.24,5300141,0.022883942
8837.173,7221087,0.029172335
11719.883,6996606,0.028165422
12657.417,7231862,0.027418591
5920.1904,4626633,0.021795023
7582.924,6530950.5,0.026881918
9296.197,5766590.5,0.026174882
8044.8,5443418.5,0.025530145
