3493.33,2318998.8,0.014873992
4200.572,4757940,0.018765736
3073.9604,2374691,0.015002145
3846.6748,2638014.5,0.016089873
3474.6667,2219158.5,0.014743101
3475.4148,2782974.5,0.017346479
4034.7903,2745724.2,0.017122656
4231.6567,2989076,0.017346479
4482.063,2597224,0.016795943
4752.8467,2867746.8,0.017161196
4502.994,2536827,0.015933098
3675.769,3873460.5,0.018709492
4003.456,3599587.8,0.018243326
3739.7183,2072424.8,0.015429636
4247.069,3001875,0.017486025
4692.4766,2158983.8,0.015065205
4417.5986,2282971,0.015127596
4369.53,3030804,0.017944576
4338.8755,3328067,0.018220592
3673.641,2760424.5,0.01652864
3777.8105,2626591.5,0.016140942
4650.885,2690841,0.016752746
4669.8022,2974260.2,0.017346479
4201.774,2296220,0.015603096
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
411611.34,,
