22786.459,21239034,0.048700795
23468.535,15694733,0.03565004
16682.643,27164056,0.056909427
16214.049,26438500,0.056053326
15943.678,25820478,0.054442227
15781.715,26086072,0.055526625
16794.777,27671860,0.057023626
13731.981,23669084,0.05008203
15736.177,25498998,0.054837458
15995.134,26182184,0.055283822
16604.707,26910908,0.056665253
13464.521,24470378,0.0499942
13054.609,23500996,0.0499942
15950.2,26672784,0.056115028
15894.673,26626452,0.05660387
16518.195,26624020,0.05639407
16526.367,26957876,0.056419298
17242.72,27626794,0.05706854
14197.107,24449960,0.051089335
13649.46,22972520,0.048109658
17869.438,27078208,0.05683953
16008.133,25591270,0.055407546
15851.421,26664218,0.056232516
15759.292,26548126,0.055989634
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
8820793,,
