30810.895,15915757,0.058568772
23846.973,15105720,0.053388473
13914.313,5227027.5,0.024563124
29129.418,13328065,0.051041663
33100.64,16890552,0.06923855
33320.08,16822922,0.06757334
33711.887,15926357,0.061914984
24826.098,17049768,0.069542
32577.953,16829304,0.06255688
34159.29,16172959,0.06020979
35541.992,16928726,0.06353284
23203.105,15332830,0.057114486
20586.383,8729178,0.033723198
37418.98,17314658,0.06622521
35074.992,16412397,0.06246001
33902.977,16928292,0.06362189
33254.887,16681671,0.061965402
31493.006,15449780,0.059639852
20883.96,15480142,0.058872156
16753.492,8263305.5,0.03289591
30544.7,15748873,0.05704905
32934.785,15127494,0.060432784
33014.16,15970541,0.062015634
33107.09,17226956,0.066740446
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
15606.985,,
