14033.823,12620085,0.036159955
14964.268,13746681,0.04569653
14948.078,13397328,0.041627813
11801.794,10939630,0.036093917
14628.243,18122990,0.050777733
12744.32,11942196,0.039145537
11119.116,11028933,0.038311567
12411.899,11450267,0.037384614
12333.574,13192708,0.039086957
13682.9375,14165827,0.041627813
14218.749,16918140,0.045455538
12568.451,12894832,0.039028224
10649.412,10521419,0.032211166
10813.403,12580170,0.042038243
11344.045,10489798,0.035761323
12441.557,13418727,0.042088907
12513.533,10010565,0.032733142
13690.437,11868847,0.038851112
11338.947,10289815,0.037510224
10959.15,12015168,0.04045152
11652.247,12069979,0.037067853
12051.373,12844673,0.039836764
13835.837,12815425,0.038372133
13783.701,11240930,0.037067853
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
4923427,,
