14528.886,17320296,0.05537209
8412.545,13450878,0.04952565
12510.838,19327154,0.05091836
18573.047,19775448,0.063467294
19088.4,24864418,0.07747705
20909.223,22234522,0.06448096
18609.98,22076056,0.060484428
15791.059,25138716,0.07234882
18413.422,17257410,0.0541509
16867.943,13712636,0.05154647
14014.21,10840229,0.036030922
11361.012,13120864,0.035750687
12248.645,13278626,0.03756312
10640.577,12646765,0.04734377
9879.403,10607581,0.032347947
6602.048,11481406,0.031341575
5057.847,16635746,0.03119729
3049.5442,7779983,0.014850762
46,1852239.9,0.0077
46,4025829.2,0.0077
46,268841.97,0.0077
46,4277.979,0.0077
46,4277.979,0.0077
46,4277.979,0.0077
