21945.75,8781086,0.04167481
20626.926,8195988,0.052260637
19331.94,12822883,0.05080161
19895.473,9867979,0.051650554
22351.975,19290112,0.05625689
22246.996,12842122,0.04769978
20757.236,10472687,0.048786312
19319.197,10963080,0.048348315
20108.51,12187370,0.049773935
20454.281,10275967,0.04844642
21714.172,10971734,0.047136165
20388.154,8462920,0.039515067
19139.291,10193333,0.044339795
22444.01,9723479,0.043338586
22275.418,12162881,0.046130035
21798.469,10429963,0.043814145
23412.73,8369589.5,0.041164156
21161.74,11296653,0.047342706
20475.8,9098461,0.044912357
20185.693,9236021,0.04474185
22824.066,12065935,0.04907337
21922.91,10120057,0.03944741
22348.969,9052584,0.038346738
18569.06,7120211.5,0.02912923
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
3537483.8,,
