26539.855,13460949,0.037391428
39835.992,18539040,0.051379558
32505.053,15452470,0.0436386
34491.625,15481999,0.044627827
32625.385,16340258,0.04369816
33075.2,17791366,0.0479669
32684.271,15704514,0.043757554
37239.484,16517189,0.04535116
29316.672,15530075,0.041574612
27604.57,14118326,0.038295
26075.424,14103674,0.039880954
32915.465,19220686,0.051176243
32117.732,15002564,0.040572114
26905.436,16051818,0.045514062
26434.17,16260365,0.0436386
29434.229,16411566,0.044627827
29234.586,14648652,0.041178506
30048.646,16598873,0.04625456
33446.188,16589269,0.046713647
31260.879,16960170,0.046863757
28329.992,14160779,0.038146306
29682.621,16999472,0.04782775
34284.906,20563788,0.052233297
30847.145,17124154,0.04850948
