54174.3,27966338,0.10840629
71577.11,37792972,0.15194148
65414.938,32691038,0.14685406
64344.63,29886754,0.12599635
63988.117,31810126,0.13886596
66814.75,34729076,0.15236041
66285.43,36589620,0.1586888
69511.04,32733536,0.14237878
59497.08,28888290,0.12663077
60941.92,32490044,0.13851427
61098.277,31379262,0.13396907
63176.875,37412988,0.15011886
65579.15,37317624,0.14601667
60003.805,30193880,0.121041
61517.547,33605604,0.13463137
58242.152,31460706,0.14046696
63097.527,34311390,0.13723716
64883.21,37470224,0.15133885
67998.06,39132428,0.16618972
63743.938,32437944,0.13352515
64284.254,30627998,0.1264725
65238.016,42194364,0.15764701
62121.234,29301898,0.11518081
60341.906,36414176,0.122443065
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
16437131,,
