5712.6543,8565899,0.02833061
7719.163,9170889,0.036921095
3781.1912,6110743.5,0.024735536
5804.105,12537759,0.032199863
5518.527,9439342,0.028925193
5843.818,7868486.5,0.030394526
6048.377,5202844.5,0.02292655
5318.5107,4330504.5,0.024063949
5359.5376,5468252,0.025781754
6008.014,5585685,0.026994515
6318.666,6960685,0.027851267
5932.313,8512182,0.0313365
5425.8296,8390439,0.028127002
6792.758,9658605,0.032248262
6591.9194,10969976,0.032626085
7306.762,9224635,0.03154661
7863.726,9855660,0.0314421
7517.7017,9531233,0.031903945
5147.393,6295008,0.027356924
5530.2583,10642683,0.03298747
6207.1284,6403824.5,0.027920658
6290.351,11667737,0.03591142
5840.5825,9063096,0.028464837
4789.682,7185653.5,0.027140414
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
131151.22,,
0.02833061,,
0.036921095,,
0.024735536,,
0.032199863,,
0.028925193,,
0.030394526,,
0.02292655,,
0.024063949,,
0.025781754,,
0.026994515,,
0.027851267,,
0.0313365,,
0.028127002,,
0.032248262,,
0.032626085,,
0.03154661,,
0.0314421,,
0.031903945,,
0.027356924,,
0.03298747,,
0.027920658,,
0.03591142,,
0.028464837,,
0.027140414,,
