['53308.227'],['29792068.0'],['0.04498433']
['38875.05'],['32327956.0'],['0.049323723']
['52478.957'],['30246010.0'],['0.048327886']
['69137.87'],['31325846.0'],['0.048230905']
['66363.32'],['27496262.0'],['0.04444996']
['60503.938'],['26201534.0'],['0.04451787']
['59581.71'],['30247162.0'],['0.046812035']
['53025.57'],['27829664.0'],['0.045932338']
['56417.74'],['21578574.0'],['0.038203422']
['53637.996'],['28318608.0'],['0.04524395']
['54068.977'],['29155122.0'],['0.046053525']
['44495.105'],['26942502.0'],['0.0441056']
['47267.33'],['27586576.0'],['0.04403576']
['61253.242'],['27151516.0'],['0.043824293']
['52680.758'],['27755968.0'],['0.04431318']
['57013.355'],['30408418.0'],['0.048565563']
['56024.055'],['28303036.0'],['0.044381734']
['53982.69'],['28433392.0'],['0.04587129']
['43256.4'],['24583140.0'],['0.04121734']
['37330.152'],['24919178.0'],['0.042103864']
['47250.324'],['20557742.0'],['0.036736637']
['50866.902'],['26565124.0'],['0.04517951']
['50341.06'],['25595884.0'],['0.042722434']
['48755.418'],['25595884.0'],['31888344.0']
