['30330.53'],['16521620.0'],['0.08715383']
['32588.01'],['21049268.0'],['0.10032119']
['34592.047'],['22714848.0'],['0.0992423']
['33288.42'],['23011284.0'],['0.098374814']
['34724.426'],['22259692.0'],['0.098185845']
['32468.297'],['18402954.0'],['0.08889258']
['33958.246'],['23952510.0'],['0.10075604']
['32351.98'],['20232016.0'],['0.0916087']
['31160.682'],['21272878.0'],['0.09904574']
['33401.98'],['20477916.0'],['0.09332446']
['31969.807'],['23393110.0'],['0.10108794']
['34573.81'],['25096874.0'],['0.10201496']
['34751.703'],['18679288.0'],['0.08715383']
['31551.494'],['23493452.0'],['0.10162987']
['33850.89'],['21280542.0'],['0.09350439']
['32971.6'],['20420378.0'],['0.09420307']
['36194.164'],['20406346.0'],['0.09544938']
['33004.168'],['20472444.0'],['0.09648307']
['32477.066'],['20929498.0'],['0.09689625']
['32376.145'],['22485280.0'],['0.09973119']
['34215.406'],['23528302.0'],['0.100271426']
['31873.105'],['19999380.0'],['0.08919546']
['33030.926'],['12693096.0'],['0.046701714']
['26811.688'],['12693096.0'],['20425488.0']
