['27997.742'],['20639732.0'],['0.054568384']
['24536.584'],['23520382.0'],['0.056783155']
['22447.559'],['21741440.0'],['0.061241917']
['29529.236'],['18591028.0'],['0.056540437']
['29109.838'],['25013222.0'],['0.068193175']
['29485.453'],['24037318.0'],['0.06502189']
['30192.902'],['20026646.0'],['0.051631834']
['25364.627'],['22585830.0'],['0.06366294']
['29579.098'],['26280798.0'],['0.068271935']
['30403.473'],['21481490.0'],['0.06481403']
['30376.35'],['21909866.0'],['0.062246997']
['27890.613'],['20625642.0'],['0.061798964']
['24185.035'],['21345294.0'],['0.06175336']
['29330.494'],['22287996.0'],['0.063934326']
['29572.26'],['24983990.0'],['0.065455996']
['29163.498'],['20974104.0'],['0.06431034']
['30305.291'],['21277672.0'],['0.059387714']
['30195.352'],['21004480.0'],['0.059013154']
['27223.754'],['21119042.0'],['0.06046572']
['25786.654'],['20260390.0'],['0.05726069']
['30240.906'],['28834666.0'],['0.066346064']
['30101.371'],['36730868.0'],['0.0698371']
['29452.994'],['24309036.0'],['0.06374118']
['31153.275'],['24309036.0'],['34963028.0']
