['14037.937'],['31703432.0'],['0.08125448']
['17957.865'],['20517180.0'],['0.065523766']
['9360.577'],['23191192.0'],['0.07449997']
['13966.519'],['33938972.0'],['0.083393276']
['14113.362'],['27312130.0'],['0.065754354']
['14899.584'],['25596796.0'],['0.062261373']
['15516.427'],['38050796.0'],['0.094822936']
['16412.23'],['27152130.0'],['0.06567753']
['15990.196'],['25416074.0'],['0.062025912']
['15495.607'],['24980346.0'],['0.070597686']
['15014.911'],['26719606.0'],['0.08167091']
['14046.973'],['39829630.0'],['0.12390539']
['14422.74'],['28692516.0'],['0.08830585']
['15314.854'],['24126696.0'],['0.076952435']
['14336.946'],['26111488.0'],['0.0803481']
['13486.267'],['30408390.0'],['0.09298433']
['14717.573'],['26274334.0'],['0.07936569']
['15018.489'],['29085752.0'],['0.08104582']
['13799.728'],['27023784.0'],['0.071786']
['13428.476'],['26663874.0'],['0.07537005']
['13751.678'],['28908822.0'],['0.080976196']
['14097.6455'],['24650516.0'],['0.07014976']
['15781.117'],['22174676.0'],['0.063900515']
['15689.71'],['22174676.0'],['20876170.0']
