['8028.9487'],['2167668.2'],['0.0145918485']
['9106.305'],['1663988.9'],['0.012523001']
['5023.811'],['1745102.8'],['0.013644654']
['6761.376'],['1545204.6'],['0.012657011']
['6316.378'],['1678276.2'],['0.012523001']
['6596.216'],['2065605.1'],['0.014050259']
['6846.217'],['1829912.2'],['0.014156069']
['7053.442'],['1714944.2'],['0.012788593']
['7812.32'],['2023803.1'],['0.013906011']
['8948.472'],['1494266.4'],['0.012386528']
['7605.7324'],['1947121.2'],['0.013869376']
['9011.682'],['1833568.2'],['0.0136827']
['7100.54'],['1831975.0'],['0.013832509']
['8963.948'],['1450779.8'],['0.012106041']
['7444.234'],['1503351.9'],['0.012432295']
['8193.106'],['1789885.6'],['0.013450825']
['9498.426'],['2361373.5'],['0.0148118045']
['9975.683'],['1994393.9'],['0.014749976']
['9935.054'],['1565309.0'],['0.012917782']
['8273.922'],['1939857.8'],['0.013758075']
['8291.023'],['1667048.6'],['0.013331594']
['8887.858'],['2493781.8'],['0.01471876']
['8270.5'],['2142829.8'],['0.0145918485']
['9722.661'],['2142829.8'],['1297864.4']
