['107169.484'],['65616190.0'],['0.21079023']
['84259.31'],['90477010.0'],['0.28518113']
['133669.25'],['76576104.0'],['0.2274567']
['125558.49'],['82138130.0'],['0.24727988']
['120695.67'],['78956840.0'],['0.23607628']
['122158.59'],['88545780.0'],['0.26672208']
['126978.82'],['85834210.0'],['0.26346153']
['130273.62'],['66591076.0'],['0.24067174']
['106194.16'],['64214496.0'],['0.24382883']
['99428.805'],['64972496.0'],['0.2266229']
['105419.266'],['68904344.0'],['0.24623032']
['109165.87'],['67884000.0'],['0.24089743']
['111773.75'],['57716444.0'],['0.20405598']
['102270.97'],['65929310.0'],['0.21567482']
['100076.836'],['71391340.0'],['0.23750895']
['102114.84'],['65489996.0'],['0.22836588']
['102010.73'],['70063650.0'],['0.24330305']
['104505.36'],['68338090.0'],['0.24412918']
['108289.54'],['70263230.0'],['0.23728281']
['107054.84'],['71674984.0'],['0.24907762']
['104914.77'],['71755770.0'],['0.23449151']
['107094.93'],['78000584.0'],['0.24337816']
['105564.46'],['72665440.0'],['0.21978734']
['108916.664'],['72665440.0'],['75190890.0']
