['60796.746'],['13822896.0'],['0.06674989']
['62463.33'],['13666080.0'],['0.067378156']
['80747.98'],['12729092.0'],['0.058959108']
['56834.63'],['12225009.0'],['0.053143706']
['52440.273'],['12662845.0'],['0.056912012']
['56569.043'],['12276746.0'],['0.0562387']
['59604.133'],['13531731.0'],['0.06734164']
['60033.84'],['13039938.0'],['0.058074504']
['50323.918'],['13642366.0'],['0.065484345']
['54116.81'],['13052511.0'],['0.061122123']
['54237.266'],['13695575.0'],['0.062849805']
['63063.61'],['13774692.0'],['0.06591303']
['59444.09'],['13798186.0'],['0.072272964']
['54090.305'],['13389868.0'],['0.06564104']
['57052.29'],['13242469.0'],['0.064767845']
['58279.855'],['13886527.0'],['0.06862251']
['57409.24'],['13431439.0'],['0.064687066']
['56155.05'],['13657507.0'],['0.064402506']
['68575.21'],['13773990.0'],['0.064320676']
['57508.67'],['13375321.0'],['0.06289286']
['51253.85'],['12447009.0'],['0.055446967']
['52509.62'],['13066039.0'],['0.060338836']
['54696.73'],['11934012.0'],['0.051300913']
['52119.37'],['11934012.0'],['14009816.0']
