['9081.707'],['3925543.0'],['0.019127693']
['5950.214'],['3634096.2'],['0.01774141']
['5168.452'],['7029814.5'],['0.026014442']
['10523.652'],['7568591.0'],['0.026801817']
['10470.708'],['6946710.0'],['0.02640394']
['10976.822'],['8030405.0'],['0.027258301']
['10391.573'],['5013220.0'],['0.022962788']
['6227.1685'],['6900529.0'],['0.026528994']
['10086.3545'],['6944273.5'],['0.027339922']
['10278.825'],['8631857.0'],['0.028707001']
['11097.821'],['4691006.0'],['0.022869838']
['6329.2583'],['3819934.0'],['0.018573413']
['5080.2217'],['8357084.5'],['0.027853092']
['10844.203'],['8187633.5'],['0.027525607']
['10264.332'],['8464690.0'],['0.028292501']
['10405.616'],['7185153.5'],['0.025913656']
['10139.576'],['8792561.0'],['0.028357755']
['10525.526'],['3928321.2'],['0.019664576']
['5980.9883'],['3836789.2'],['0.018760126']
['5251.4834'],['7535117.5'],['0.027258301']
['10893.094'],['7111078.0'],['0.027063012']
['10201.234'],['8821245.0'],['0.028066926']
['9834.149'],['7659593.0'],['0.026559891']
['10091.489'],['7659593.0'],['6674140.0']
