['93.959785'],['53930.98'],['0.0075376285']
['86.01241'],['52889.062'],['0.007405329']
['94.02607'],['54780.676'],['0.007474984']
['93.337456'],['54633.812'],['0.0075376285']
['94.95667'],['52416.797'],['0.007474984']
['93.29004'],['46495.82'],['0.007474984']
['93.56042'],['53915.086'],['0.007474984']
['85.87413'],['41499.473'],['0.007405329']
['93.8056'],['43995.0'],['0.007405329']
['89.64155'],['44689.46'],['0.007474984']
['89.64155'],['50413.93'],['0.007405329']
['91.111115'],['54914.613'],['0.007405329']
['94.685196'],['48683.92'],['0.007474984']
['90.65058'],['22891.578'],['0.0075376285']
['94.85632'],['45413.996'],['0.007474984']
['92.58837'],['54910.223'],['0.007474984']
['94.02607'],['47162.594'],['0.007474984']
['91.946724'],['32927.55'],['0.007405329']
['90.16089'],['44512.023'],['0.007405329']
['93.29004'],['42951.125'],['0.007405329']
['94.97585'],['45544.047'],['0.007474984']
['94.39474'],['51570.8'],['0.007474984']
['86.58214'],['52127.348'],['0.007474984']
['85.87413'],['52127.348'],['53414.22']
