['2226.8745'],['4214868.0'],['0.010528613']
['3252.991'],['2196668.0'],['0.015455966']
['1623.8893'],['1524821.6'],['0.01175938']
['1910.0215'],['1274102.9'],['0.012195683']
['1766.2728'],['1274927.2'],['0.010820597']
['2839.3342'],['3211772.5'],['0.016523652']
['2628.192'],['1476181.6'],['0.010983305']
['2262.3718'],['2101878.0'],['0.013731235']
['4372.944'],['1835039.5'],['0.014579045']
['4785.801'],['1981851.0'],['0.013615644']
['5040.105'],['2714629.0'],['0.015681652']
['5106.144'],['2628817.5'],['0.015042013']
['5506.83'],['2634819.0'],['0.015822921']
['3888.8635'],['1963426.8'],['0.013497859']
['4843.008'],['1389474.2'],['0.010983305']
['3644.154'],['2476087.2'],['0.014675657']
['4485.7485'],['2774887.2'],['0.015455966']
['6028.1313'],['2426743.2'],['0.014276889']
['3551.1296'],['1312963.1'],['0.010317165']
['1963.8749'],['1964915.4'],['0.01233633']
['1950.7965'],['936524.06'],['0.008859324']
['2539.8704'],['791075.25'],['0.008467871']
['1196.5848'],['1391744.4'],['0.012744161']
['1224.2657'],['1391744.4'],['1867616.8']
