['5151.011'],['7065015.0'],['0.041881025']
['10757.102'],['7065015.0'],['0.083703645']
['4428.6436'],['7065015.0'],['0.038972374']
['4975.973'],['7065015.0'],['0.048780087']
['5306.2383'],['7065015.0'],['0.051177174']
['4929.6187'],['7065015.0'],['0.040465944']
['3139.688'],['7065015.0'],['0.04503873']
['3452.2234'],['7065015.0'],['0.054966986']
['5801.196'],['7065015.0'],['0.074569345']
['4579.522'],['7065015.0'],['0.02397632']
['3606.3235'],['7065015.0'],['0.024725344']
['2452.6797'],['7065015.0'],['0.017690176']
['2082.5698'],['7065015.0'],['0.032189842']
['2519.0781'],['7065015.0'],['0.036753118']
['2364.944'],['7065015.0'],['0.021189325']
['2282.3254'],['7065015.0'],['0.018301446']
['2070.963'],['7065015.0'],['0.018072354']
['2064.4067'],['7065015.0'],['0.029402915']
['2152.4045'],['7065015.0'],['0.07951839']
['2313.0615'],['7065015.0'],['0.06270476']
['2747.4502'],['7065015.0'],['0.0823974']
['3267.901'],['7065015.0'],['0.05916371']
['3194.4324'],['7065015.0'],['0.0844716']
['4149.1445'],['7065015.0'],['0.0844716']
