['1969.8527'],['1672739.9'],['0.012370782']
['2928.3645'],['1218042.4'],['0.011462915']
['1385.0966'],['1447918.6'],['0.012014417']
['2383.2256'],['1353625.5'],['0.011838582']
['2145.0437'],['1365590.4'],['0.011809428']
['2044.5172'],['1493096.8'],['0.012281099']
['2756.4993'],['1398751.6'],['0.01186778']
['1521.5818'],['1585198.9'],['0.0135098165']
['2633.9985'],['1432144.9'],['0.012370782']
['2199.5706'],['1499633.5'],['0.012917229']
['2548.8074'],['1507851.1'],['0.012132507']
['1718.0353'],['1512644.1'],['0.013009708']
['2639.8032'],['1619939.8'],['0.01357315']
['2897.149'],['1772213.9'],['0.013700371']
['2701.3364'],['1362848.5'],['0.012281099']
['2492.1628'],['1782418.1'],['0.013320912']
['3179.9834'],['2562938.5'],['0.016728347']
['2583.4324'],['2173964.8'],['0.014184055']
['2004.423'],['3598027.8'],['0.020366456']
['1945.9761'],['5093753.5'],['0.03559706']
['3829.623'],['4334625.0'],['0.0232622']
['4252.759'],['2859548.8'],['0.018995427']
['3544.7031'],['3190850.0'],['0.021673517']
['3622.0134'],['3190850.0'],['4426778.0']
