['486.40744'],['293006.12'],['0.006598294']
['346.875'],['536235.7'],['0.010539448']
['214.46558'],['641809.94'],['0.011439708']
['545.0016'],['262752.97'],['0.009616704']
['448.35532'],['405996.56'],['0.01020219']
['530.33093'],['563996.06'],['0.010866408']
['489.50342'],['278840.34'],['0.009374162']
['542.4484'],['629766.25'],['0.012261489']
['540.92676'],['658274.56'],['0.01188428']
['543.6294'],['672386.4'],['0.011388963']
['331.36328'],['593144.4'],['0.011026085']
['577.83203'],['361967.25'],['0.009971539']
['491.9375'],['671469.75'],['0.010812622']
['336.1598'],['247419.86'],['0.009064153']
['277.07178'],['282295.34'],['0.00931277']
['565.4972'],['312809.12'],['0.00931277']
['215.84093'],['402365.16'],['0.009854448']
['321.80792'],['266737.47'],['0.009189073']
['522.126'],['243953.53'],['0.008938001']
['517.258'],['275193.34'],['0.00931277']
['575.3085'],['678645.4'],['0.011590311']
['572.3983'],['257041.08'],['0.009189073']
['540.5618'],['237968.16'],['0.009001232']
['167.34708'],['237968.16'],['267090.75']
