['12249.828'],['7065015.0'],['0.017489556']
['12656.142'],['7065015.0'],['0.01781203']
['11081.153'],['7065015.0'],['0.016764255']
['11625.064'],['7065015.0'],['0.016325258']
['11528.552'],['7065015.0'],['0.01656261']
['11034.249'],['7065015.0'],['0.017228348']
['12501.509'],['7065015.0'],['0.01663001']
['11694.864'],['7065015.0'],['0.016697224']
['11588.581'],['7065015.0'],['0.017195495']
['12369.328'],['7065015.0'],['0.016730763']
['12356.179'],['7065015.0'],['0.016931029']
['12611.366'],['7065015.0'],['0.017522005']
['11175.289'],['7065015.0'],['0.01729392']
['11897.276'],['7065015.0'],['0.016257023']
['12862.465'],['7065015.0'],['0.019178808']
['14279.067'],['7065015.0'],['0.021483436']
['14739.218'],['7065015.0'],['0.017063625']
['13288.145'],['7065015.0'],['0.017522005']
['12733.132'],['7065015.0'],['0.01663001']
['11824.845'],['7065015.0'],['0.019537175']
['11381.865'],['7065015.0'],['0.016119998']
['11093.234'],['7065015.0'],['0.015843693']
['11463.125'],['7065015.0'],['0.016797703']
['12203.002'],['7065015.0'],['0.016797703']
