['24230.438'],['13070960.0'],['0.06389915']
['39907.227'],['12575266.0'],['0.06310811']
['52266.23'],['7819868.0'],['0.037678394']
['27403.674'],['8157811.5'],['0.039939534']
['26371.123'],['8434249.0'],['0.040419333']
['25796.994'],['8193137.0'],['0.043367513']
['27909.238'],['9171565.0'],['0.045536865']
['36105.3'],['8137088.0'],['0.037786894']
['26096.62'],['7579448.5'],['0.036643494']
['26564.377'],['7955469.5'],['0.038705803']
['28161.4'],['8916830.0'],['0.042164396']
['37619.82'],['9650833.0'],['0.046099152']
['39104.6'],['7768493.5'],['0.03784111']
['28736.56'],['8543719.0'],['0.040419333']
['29696.791'],['7918044.5'],['0.039458066']
['30447.863'],['8907218.0'],['0.04205927']
['30688.174'],['9277945.0'],['0.0432112']
['33190.89'],['9836703.0'],['0.04756993']
['41371.594'],['9803744.0'],['0.046861995']
['40581.695'],['7926368.0'],['0.038003646']
['27155.016'],['8779660.0'],['0.039028693']
['27548.934'],['7260530.5'],['0.03521514']
['28229.014'],['8925754.0'],['0.042584095']
['29592.086'],['8925754.0'],['13783012.0']
