['26875.371'],['173807500.0'],['0.4694985']
['120802.836'],['130293110.0'],['0.54222864']
['119410.19'],['143263790.0'],['0.61284775']
['127184.27'],['131248216.0'],['0.58329993']
['127115.586'],['133851970.0'],['0.60826486']
['124953.09'],['141144460.0'],['0.6163156']
['124846.76'],['152045630.0'],['0.6438051']
['123005.86'],['180000910.0'],['0.5285795']
['107803.85'],['176186200.0'],['0.5217698']
['104251.94'],['179419970.0'],['0.5417877']
['95126.42'],['170190200.0'],['0.4673291']
['90654.85'],['158612850.0'],['0.41612494']
['87989.2'],['140741540.0'],['0.3801717']
['92695.37'],['110621400.0'],['0.30724216']
['87762.164'],['85176910.0'],['0.19081728']
['51854.445'],['24907618.0'],['0.07450246']
['34113.957'],['19580788.0'],['0.067897014']
['27774.107'],['21762154.0'],['0.06547223']
['27208.54'],['11235689.0'],['0.04046796']
['27025.426'],['7394635.5'],['0.03413034']
['25506.8'],['5712942.0'],['0.0332']
['24447.848'],['5712942.0'],['0.0332']
['24772.236'],['6259338.0'],['0.033746686']
['24532.004'],['6259338.0'],['17085536.0']
