['1767.655'],['2728627.2'],['0.014160202']
['1778.1672'],['1728024.5'],['0.012000721']
['1560.5706'],['1960898.6'],['0.012814424']
['1417.8704'],['757832.1'],['0.011768136']
['1764.7413'],['2522980.2'],['0.013679726']
['1953.6567'],['981517.06'],['0.011001254']
['1860.7611'],['1082201.6'],['0.011924481']
['1511.4835'],['1799641.6'],['0.012564267']
['1819.2701'],['1591963.1'],['0.012221693']
['1995.2036'],['1667730.4'],['0.012991775']
['1866.5953'],['326862.8'],['0.011440052']
['1318.5491'],['2832445.8'],['0.013720944']
['1305.6764'],['1020172.3'],['0.011268347']
['1652.0519'],['2798304.8'],['0.013904616']
['1647.7744'],['1313433.9'],['0.012564035']
['2014.4371'],['2300640.2'],['0.013353463']
['1926.5627'],['2586835.5'],['0.013482575']
['1971.7368'],['2832446.0'],['0.014072952']
['1323.11'],['615157.56'],['0.010627423']
['1581.2423'],['2206030.2'],['0.013530381']
['1508.4979'],['1107117.9'],['0.012691848']
['1515.1998'],['2619992.8'],['0.013679726']
['1878.5771'],['1505075.0'],['0.013348269']
['1873.7117'],['1505075.0'],['1796892.0']
