['26948.592'],['10306727.0'],['0.04779862']
['35852.11'],['8015793.5'],['0.04898753']
['27304.717'],['8411391.0'],['0.050957274']
['25646.607'],['7878414.5'],['0.047899403']
['25975.473'],['8554228.0'],['0.05063098']
['23764.506'],['8006255.5'],['0.04948674']
['24542.629'],['8721369.0'],['0.050048757']
['25549.193'],['8317691.5'],['0.049763776']
['23522.424'],['9524428.0'],['0.051354326']
['22514.64'],['9449402.0'],['0.05117748']
['23784.041'],['9342251.0'],['0.051530495']
['24236.404'],['9303368.0'],['0.051523935']
['27823.11'],['9030232.0'],['0.0511511']
['24519.117'],['7462508.5'],['0.04488122']
['23813.707'],['7490384.0'],['0.045300256']
['24019.525'],['7406686.5'],['0.043762032']
['24361.947'],['7533335.0'],['0.045637216']
['25638.002'],['8216920.0'],['0.049628086']
['26856.807'],['8695753.0'],['0.050018463']
['25190.852'],['8046989.5'],['0.047379438']
['22010.246'],['8127662.5'],['0.046401396']
['20925.543'],['8043562.0'],['0.04502269']
['23363.285'],['7464994.5'],['0.042279698']
['22222.06'],['7464994.5'],['8554563.0']
