['1013.23596'],['42293612.0'],['0.10679488']
['16642.746'],['932508.56'],['0.00892314']
['347.5526'],['76663760.0'],['0.18056966']
['46977.543'],['77297330.0'],['0.18369325']
['48643.66'],['81633710.0'],['0.19907315']
['50407.76'],['78473480.0'],['0.19030233']
['47001.83'],['77993896.0'],['0.17674236']
['41310.613'],['80865576.0'],['0.20034172']
['42738.34'],['59236924.0'],['0.13436432']
['36109.57'],['71315220.0'],['0.16126771']
['37507.758'],['60412364.0'],['0.13247584']
['32136.467'],['74827820.0'],['0.17965238']
['43314.0'],['74537180.0'],['0.17596088']
['41767.375'],['57032364.0'],['0.13406353']
['25613.514'],['57670084.0'],['0.13125648']
['27053.656'],['62573650.0'],['0.13615808']
['31288.418'],['12922318.0'],['0.036344524']
['8282.379'],['3582452.8'],['0.018195715']
['4500.0513'],['6587085.5'],['0.02427923']
['6976.4053'],['4989773.5'],['0.02214475']
['6115.0435'],['4890404.5'],['0.024042746']
['3947.9622'],['3481846.8'],['0.015294424']
['3349.5894'],['1100321.9'],['0.009417396']
['746.34174'],['1100321.9'],['2118898.8']
