['4300.447'],['1981491.4'],['0.01578275']
['4569.8955'],['1513740.6'],['0.0166788']
['4017.4407'],['1436283.8'],['0.016819274']
['3974.8784'],['1751178.0'],['0.019508915']
['3836.804'],['1488515.2'],['0.017424168']
['3922.2058'],['1583472.1'],['0.017822433']
['3902.8682'],['1561395.2'],['0.018710347']
['4172.6343'],['1045319.2'],['0.012482725']
['3869.9792'],['1091248.2'],['0.012691074']
['3827.8184'],['1044112.6'],['0.012601546']
['3754.6123'],['1134647.0'],['0.012961793']
['4148.4243'],['1298214.4'],['0.01468721']
['4151.5557'],['1082490.2'],['0.012720996']
['3906.6057'],['1038816.56'],['0.01239402']
['4042.8547'],['1082297.1'],['0.012780957']
['3971.6624'],['1201545.9'],['0.013420169']
['3941.6714'],['1044363.4'],['0.01251237']
['4017.4407'],['1268303.2'],['0.014817552']
['4224.2993'],['1070022.6'],['0.012571781']
['4171.7124'],['1103886.2'],['0.012750955']
['4220.4766'],['1132242.0'],['0.012750955']
['4407.662'],['1113051.4'],['0.012482725']
['4450.0205'],['1104481.1'],['0.012601546']
['4322.288'],['1104481.1'],['1178807.5']
