['9282.917'],['15684653.0'],['0.040112913']
['13751.84'],['14514344.0'],['0.03756274']
['10156.159'],['19496394.0'],['0.04322095']
['13644.531'],['17221286.0'],['0.043078877']
['14344.63'],['14418095.0'],['0.035560057']
['13406.519'],['15821773.0'],['0.039242342']
['12139.854'],['16637331.0'],['0.040233303']
['11725.667'],['14761208.0'],['0.033859894']
['12921.139'],['18584344.0'],['0.039113943']
['13330.213'],['19866400.0'],['0.04303109']
['13837.962'],['16930754.0'],['0.038919423']
['13311.987'],['16331494.0'],['0.039113943']
['11658.75'],['18599988.0'],['0.042837743']
['11955.868'],['15205417.0'],['0.038389344']
['13042.633'],['18040148.0'],['0.042287786']
['12783.603'],['17744378.0'],['0.042133078']
['12484.921'],['15550876.0'],['0.038049556']
['12636.482'],['22109342.0'],['0.04747527']
['12376.121'],['17659800.0'],['0.03986918']
['11569.666'],['19193960.0'],['0.04154822']
['10628.8'],['18218274.0'],['0.04340735']
['12707.937'],['17389004.0'],['0.043267872']
['13298.122'],['13882600.0'],['0.035403617']
['12035.868'],['13882600.0'],['12890948.0']
