['24958.557'],['11849141.0'],['0.040160827']
['24223.588'],['11496236.0'],['0.0450036']
['23277.986'],['10505072.0'],['0.049588963']
['24551.43'],['12659906.0'],['0.05119227']
['27130.545'],['13153732.0'],['0.05328369']
['27334.125'],['12625686.0'],['0.05038908']
['29146.701'],['10258019.0'],['0.038042065']
['26043.469'],['10599663.0'],['0.045689214']
['25466.74'],['12778738.0'],['0.053188242']
['25406.0'],['14313577.0'],['0.05506433']
['28509.33'],['11406509.0'],['0.0497544']
['26259.924'],['11431862.0'],['0.04416927']
['27545.025'],['8641059.0'],['0.04171347']
['26246.576'],['12950724.0'],['0.052887637']
['27564.883'],['13956309.0'],['0.054409515']
['27050.773'],['14015636.0'],['0.05313964']
['28570.166'],['13672781.0'],['0.05446992']
['29792.486'],['14223340.0'],['0.05380733']
['27610.328'],['14003205.0'],['0.050465394']
['26069.346'],['13074239.0'],['0.049836095']
['25566.764'],['8306248.0'],['0.0414384']
['25775.959'],['12745408.0'],['0.052221004']
['26838.508'],['13730399.0'],['0.053422444']
['26981.932'],['13730399.0'],['10266479.0']
