['2427.2913'],['663411.25'],['0.017215764']
['2422.2642'],['661139.56'],['0.017892616']
['2490.2473'],['331094.38'],['0.017448187']
['2222.2615'],['355768.12'],['0.01751296']
['2293.9622'],['338159.7'],['0.017448187']
['2249.7227'],['329146.03'],['0.017448187']
['2254.4617'],['323441.34'],['0.017454697']
['2347.6794'],['326997.78'],['0.017428612']
['2417.7688'],['381896.28'],['0.017532252']
['2313.6855'],['306947.88'],['0.017402416']
['2334.1812'],['347362.34'],['0.017448187']
['2382.262'],['321707.28'],['0.017402416']
['2380.565'],['360137.12'],['0.017480664']
['2320.3594'],['445568.84'],['0.01758974']
['2310.803'],['316806.47'],['0.017408978']
['2432.4504'],['391648.4'],['0.01751296']
['2400.348'],['342693.72'],['0.017487139']
['2359.5325'],['334895.16'],['0.017474184']
['2291.4836'],['355222.4'],['0.017506516']
['2339.0225'],['418190.16'],['0.017702976']
['2269.5156'],['402761.28'],['0.017684262']
['2319.885'],['364634.78'],['0.017474184']
['2433.7778'],['379948.7'],['0.01751296']
['2290.4897'],['379948.7'],['382445.6']
