['9535.948'],['1201436.4'],['0.014629496']
['11748.291'],['803674.3'],['0.014629496']
['6545.196'],['1724255.8'],['0.016280573']
['9681.426'],['1116516.0'],['0.013421266']
['8891.329'],['1055729.2'],['0.013651479']
['8439.046'],['1019501.56'],['0.012763174']
['8286.296'],['1847819.4'],['0.018260177']
['9569.9375'],['819476.44'],['0.01215169']
['8051.8843'],['770194.3'],['0.012054112']
['8941.093'],['919040.3'],['0.013031554']
['8516.686'],['1546459.6'],['0.015845977']
['10306.449'],['1169533.5'],['0.013651479']
['11378.281'],['1039513.6'],['0.01353568']
['9028.089'],['1096338.1'],['0.0135934055']
['8777.835'],['951131.75'],['0.013421266']
['8893.732'],['1030183.94'],['0.012923218']
['9391.51'],['1536507.6'],['0.016961167']
['9661.413'],['1997380.0'],['0.01869055']
['11501.271'],['1129913.0'],['0.014251779']
['11038.956'],['1143133.6'],['0.015221743']
['9174.768'],['1231269.5'],['0.01502084']
['8799.362'],['1396949.2'],['0.016134035']
['9352.076'],['1144177.4'],['0.014758411']
['8825.707'],['1144177.4'],['2283877.0']
