['279.94208'],['807747.75'],['0.010893026']
['629.3082'],['450275.12'],['0.010197629']
['286.53235'],['251379.03'],['0.009510234']
['222.47125'],['330274.84'],['0.009782554']
['217.9349'],['24836.51'],['0.008965896']
['276.87253'],['43316.71'],['0.009130654']
['252.74405'],['523030.06'],['0.010250948']
['258.08'],['492000.1'],['0.01155582']
['335.00958'],['807445.9'],['0.01149283']
['317.3253'],['224903.83'],['0.009510234']
['352.92953'],['172211.19'],['0.009210205']
['468.793'],['313078.62'],['0.009649747']
['373.94357'],['274106.88'],['0.009580842']
['188.79367'],['127175.47'],['0.009130654']
['199.44293'],['315479.8'],['0.011534505']
['362.91962'],['683111.75'],['0.011515592']
['241.37167'],['599592.5'],['0.011442183']
['285.52383'],['776415.56'],['0.011202837']
['220.20737'],['691706.8'],['0.011515592']
['376.44763'],['603220.1'],['0.011508612']
['347.62704'],['238841.98'],['0.009969659']
['171.25357'],['38833.023'],['0.009210205']
['225.85103'],['11935.555'],['0.008880629']
['169.41174'],['11935.555'],['461613.94']
