['56778.273'],['56571012.0'],['0.3870486']
['65376.492'],['32433726.0'],['0.32609963']
['48946.605'],['27747434.0'],['0.30546674']
['54634.3'],['33314632.0'],['0.34718633']
['62180.906'],['31438066.0'],['0.36862707']
['57549.242'],['35166124.0'],['0.3720905']
['53040.76'],['26906178.0'],['0.32314843']
['48440.434'],['27117796.0'],['0.28098607']
['59157.75'],['28946672.0'],['0.28832054']
['69736.22'],['35699664.0'],['0.37545633']
['61930.92'],['42211320.0'],['0.41942427']
['55571.953'],['36843420.0'],['0.30232814']
['54173.4'],['35790470.0'],['0.2918441']
['64531.79'],['32599082.0'],['0.2656606']
['56487.49'],['25290694.0'],['0.2220535']
['62791.973'],['28085480.0'],['0.23328674']
['61279.074'],['27370706.0'],['0.20843138']
['55874.61'],['25299450.0'],['0.16864805']
['55306.375'],['18222258.0'],['0.13679855']
['53222.418'],['19441394.0'],['0.15021613']
['57875.19'],['24801406.0'],['0.18312047']
['56611.168'],['18169712.0'],['0.1202038']
['55026.984'],['17078158.0'],['0.11037313']
['55375.207'],['17078158.0'],['26424992.0']
