['27899.361'],['13036967.0'],['0.07163313']
['32792.727'],['15312915.0'],['0.08148273']
['34370.246'],['10067697.0'],['0.0599303']
['30324.086'],['9309102.0'],['0.060028914']
['30858.56'],['11461071.0'],['0.07073544']
['31454.64'],['11489293.0'],['0.06400739']
['30640.346'],['14329753.0'],['0.07323069']
['34361.56'],['9858431.0'],['0.05804197']
['29071.309'],['9990060.0'],['0.05602444']
['25844.863'],['10290900.0'],['0.060619064']
['27112.318'],['13664710.0'],['0.075367644']
['33430.668'],['12197224.0'],['0.06762859']
['34367.25'],['10048135.0'],['0.059237797']
['28970.389'],['11896336.0'],['0.06753592']
['29216.875'],['10455388.0'],['0.057640918']
['29292.357'],['9992661.0'],['0.058391884']
['28122.707'],['10785688.0'],['0.0666052']
['33205.76'],['15250009.0'],['0.08058514']
['33331.527'],['11595908.0'],['0.06491119']
['32645.957'],['11137291.0'],['0.060962066']
['28002.807'],['11316528.0'],['0.067582265']
['32993.207'],['10571724.0'],['0.06032433']
['31922.285'],['10193632.0'],['0.060913116']
['30450.867'],['10193632.0'],['12682739.0']
