['161.46364'],['55296.15'],['0.008067007']
['143.55518'],['55273.81'],['0.00799931']
['79.91624'],['77687.94'],['0.008221796']
['293.4953'],['111384.81'],['0.008336247']
['281.47543'],['66557.07'],['0.008177658']
['310.4785'],['184457.72'],['0.008369936']
['227.98683'],['55247.496'],['0.007922525']
['82.68948'],['86583.336'],['0.008259216']
['290.5038'],['79851.56'],['0.008259216']
['272.30667'],['117104.6'],['0.008336247']
['224.4032'],['55637.383'],['0.00799931']
['111.9276'],['90876.38'],['0.008126254']
['286.92487'],['64256.258'],['0.008221796']
['284.14902'],['91781.44'],['0.008315964']
['300.64822'],['66833.336'],['0.008177658']
['296.91205'],['116553.98'],['0.008315964']
['262.46964'],['84303.02'],['0.008259216']
['301.15918'],['58221.293'],['0.008067007']
['136.53226'],['55789.465'],['0.008067007']
['71.47966'],['88506.2'],['0.008259216']
['208.8617'],['143889.92'],['0.008362832']
['179.63109'],['117552.41'],['0.008315964']
['202.34099'],['78833.62'],['0.008259216']
['312.27472'],['78833.62'],['119740.75']
