['6621.6997'],['2908232.2'],['0.014833917']
['7611.3'],['1414589.5'],['0.011688802']
['3638.9358'],['2149834.5'],['0.013035672']
['5788.542'],['1974014.4'],['0.013035672']
['6643.461'],['2066866.6'],['0.012955853']
['5936.3003'],['1588179.0'],['0.012074752']
['6337.4253'],['1651337.9'],['0.012174383']
['5133.9106'],['1923526.0'],['0.012987817']
['7269.56'],['1639808.8'],['0.012454314']
['7020.0186'],['1811829.2'],['0.012584845']
['7010.327'],['1882774.9'],['0.012795322']
['5048.591'],['1498367.2'],['0.011957966']
['5277.221'],['2254254.2'],['0.013131062']
['6589.1606'],['1906327.5'],['0.012584845']
['5795.468'],['1987713.4'],['0.013162763']
['6697.125'],['2209965.0'],['0.013648076']
['6388.456'],['1661707.1'],['0.012601107']
['6853.787'],['1886005.0'],['0.012730775']
['6646.394'],['1545926.5'],['0.012535986']
['6286.4995'],['1541209.2'],['0.012306549']
['6266.2383'],['1981107.6'],['0.012811429']
['6301.013'],['2519725.5'],['0.013523921']
['5706.176'],['1431147.2'],['0.011790101']
['4743.739'],['1431147.2'],['2180626.0']
