['1233.5012'],['327516.2'],['0.0108975405']
['1312.2404'],['338082.44'],['0.010952831']
['797.23645'],['310446.72'],['0.010880566']
['968.8681'],['309093.56'],['0.01089079']
['748.44305'],['330519.25'],['0.010952831']
['777.3937'],['337561.28'],['0.010930517']
['745.6253'],['347437.94'],['0.010971454']
['755.49255'],['361664.03'],['0.010989615']
['721.02203'],['348974.44'],['0.01104408']
['756.19794'],['323163.06'],['0.010914191']
['691.62177'],['315769.78'],['0.010900896']
['903.7753'],['338155.53'],['0.010933743']
['951.45746'],['330681.22'],['0.010933743']
['1033.0245'],['323397.2'],['0.010900896']
['790.1431'],['317395.94'],['0.0108975405']
['763.9619'],['342365.03'],['0.010949682']
['939.14777'],['340084.44'],['0.01092076']
['726.6374'],['361182.0'],['0.011001465']
['863.5503'],['330772.1'],['0.010949682']
['717.51483'],['397782.88'],['0.011068269']
['727.33966'],['416975.75'],['0.011120714']
['831.3856'],['424075.8'],['0.011113564']
['843.51984'],['348213.75'],['0.01101599']
['683.9443'],['348213.75'],['567695.5']
