['22996.03'],['7065015.0'],['0.068501495']
['19223.244'],['7065015.0'],['0.071918614']
['12475.193'],['7065015.0'],['0.10909594']
['28807.191'],['7065015.0'],['0.10003668']
['30306.176'],['7065015.0'],['0.12979308']
['29362.217'],['7065015.0'],['0.08547853']
['29335.271'],['7065015.0'],['0.07225464']
['20956.676'],['7065015.0'],['0.10500987']
['29967.986'],['7065015.0'],['0.1057998']
['29420.2'],['7065015.0'],['0.09114244']
['29806.232'],['7065015.0'],['0.08647606']
['20714.777'],['7065015.0'],['0.07851166']
['15735.244'],['7065015.0'],['0.10297318']
['25298.773'],['7065015.0'],['0.08594926']
['24932.969'],['7065015.0'],['0.08612519']
['24349.844'],['7065015.0'],['0.0749064']
['24119.12'],['7065015.0'],['0.074315384']
['24465.408'],['7065015.0'],['0.07672448']
['21473.86'],['7065015.0'],['0.077558056']
['15840.365'],['7065015.0'],['0.08441081']
['24102.844'],['7065015.0'],['0.07958186']
['25531.686'],['7065015.0'],['0.0705642']
['24982.18'],['7065015.0'],['0.070086256']
['26421.758'],['7065015.0'],['0.070086256']
