['1199.6775'],['145.626'],['0.008221209']
['354.67554'],['197743.08'],['0.007913989']
['240.40833'],['333229.38'],['0.008221209']
['1205.0828'],['397151.75'],['0.008489106']
['1090.1151'],['188220.11'],['0.008221209']
['1195.839'],['325425.62'],['0.008608836']
['1208.9802'],['288483.22'],['0.008072619']
['556.51294'],['282968.88'],['0.008489106']
['925.952'],['680529.44'],['0.008820905']
['821.9822'],['824544.56'],['0.008913665']
['1099.0327'],['160827.58'],['0.007913989']
['1022.51166'],['14265.9375'],['0.007565761']
['201.01729'],['794772.25'],['0.009073678']
['343.46097'],['94039.87'],['0.008072619']
['1155.446'],['190429.62'],['0.008221209']
['1185.1859'],['110700.836'],['0.008072619']
['1210.5901'],['133420.17'],['0.008072619']
['1118.503'],['416637.5'],['0.008913665']
['869.06274'],['145.626'],['0.0073757437']
['166.4953'],['96551.37'],['0.007913989']
['1102.497'],['145.626'],['0.007565761']
['199.11784'],['145.626'],['0.007565761']
['150.92583'],['145.626'],['0.007565761']
['396.9878'],['145.626'],['654786.25']
