['11236.523'],['5044504.5'],['0.03354914']
['12991.199'],['5240716.5'],['0.024011645']
['17636.13'],['3850397.0'],['0.021007258']
['18379.521'],['3190181.5'],['0.018656887']
['18289.037'],['5357221.0'],['0.023845252']
['18919.842'],['4082479.5'],['0.02281998']
['19039.426'],['3823058.5'],['0.020437745']
['17679.846'],['3845060.2'],['0.020437745']
['17893.605'],['5197685.0'],['0.024904119']
['17357.928'],['3977269.2'],['0.021656629']
['17688.04'],['4048557.8'],['0.021564852']
['17209.861'],['4634677.5'],['0.023677582']
['16896.6'],['4641253.0'],['0.023677582']
['17815.43'],['5102081.5'],['0.023928607']
['17723.541'],['5030297.5'],['0.024503192']
['17127.516'],['3648047.2'],['0.022379057']
['13144.964'],['2680518.2'],['0.018142756']
['12205.035'],['2996070.5'],['0.018246265']
['10754.714'],['2365760.2'],['0.017088851']
['10066.939'],['2656534.0'],['0.017195787']
['8740.172'],['3654810.5'],['0.019953987']
['9511.294'],['3447149.8'],['0.021929994']
['10142.787'],['3035714.8'],['0.018860158']
['10656.967'],['3035714.8'],['4455747.0']
